,latitude,longitude,address
23049,31.162395,121.353836,31.162395-121.353836
23052,31.110093,121.371253,31.110093-121.371253
23054,31.178962,121.388264,31.178962-121.388264
23056,31.164838,121.410811,31.164838-121.410811
23057,31.223134,121.43817,31.223134-121.43817
23058,31.184347,121.441392,31.184347-121.441392
23090,31.204343,121.407018,31.204343-121.407018
23100,31.173856,121.350522,31.173856-121.350522
23115,31.188512,121.437591,31.188512-121.437591
23117,31.165339,121.427732,31.165339-121.427732
23139,31.198799,121.383701,31.198799-121.383701
23142,31.215381,121.439262,31.215381-121.439262
23156,31.154909,121.436989,31.154909-121.436989
23158,31.208108,121.41483,31.208108-121.41483
23163,31.162868,121.448422,31.162868-121.448422
23198,31.203552,121.371544,31.203552-121.371544
23208,31.240837,121.409164,31.240837-121.409164
23211,31.199522,121.44697,31.199522-121.44697
23213,31.207139,121.449578,31.207139-121.449578
23214,31.200783,121.446011,31.200783-121.446011
23221,31.22121,121.411568,31.22121-121.411568
23231,31.214767,121.444427,31.214767-121.444427
23253,31.210891,121.3779,31.210891-121.3779
23273,31.198372,121.355749,31.198372-121.355749
23275,31.222168,121.378951,31.222168-121.378951
23282,31.221591,121.351862,31.221591-121.351862
23308,31.206547,121.306923,31.206547-121.306923
23360,31.241274,121.36272,31.241274-121.36272
23401,31.211574,121.366182,31.211574-121.366182
23414,31.228847,121.338653,31.228847-121.338653
23428,31.240587,121.402322,31.240587-121.402322
23430,31.224373,121.364172,31.224373-121.364172
23440,31.199721,121.325753,31.199721-121.325753
23463,31.219437,121.374523,31.219437-121.374523
23471,31.213582,121.38377,31.213582-121.38377
23480,31.214193,121.376945,31.214193-121.376945
23490,31.195321,121.445546,31.195321-121.445546
23498,31.180994,121.377204,31.180994-121.377204
23501,31.160079,121.37079,31.160079-121.37079
23515,31.223446,121.432052,31.223446-121.432052
23516,31.216472,121.413336,31.216472-121.413336
23517,31.238801,121.386263,31.238801-121.386263
23527,31.242841,121.391309,31.242841-121.391309
23532,31.235247,121.383101,31.235247-121.383101
23542,31.188821,121.387044,31.188821-121.387044
23559,31.176379,121.397706,31.176379-121.397706
23668,31.22714,121.391029,31.22714-121.391029
23681,31.210579,121.384648,31.210579-121.384648
23691,31.190483,121.434806,31.190483-121.434806
23701,31.18851,121.403115,31.18851-121.403115
23705,31.219088,121.428934,31.219088-121.428934
23710,31.217261,121.391532,31.217261-121.391532
23712,31.224731,121.43464,31.224731-121.43464
23722,31.204614,121.432408,31.204614-121.432408
23735,31.219239,121.418564,31.219239-121.418564
23754,31.160355,121.454785,31.160355-121.454785
23764,31.180466,121.441251,31.180466-121.441251
23821,31.176813,121.439114,31.176813-121.439114
23828,31.162463,121.364262,31.162463-121.364262
23833,31.19458,121.436178,31.19458-121.436178
23843,31.225653,121.480878,31.225653-121.480878
23844,31.218022,121.504024,31.218022-121.504024
23845,31.238742,121.530031,31.238742-121.530031
23848,31.178088,121.413515,31.178088-121.413515
23852,31.168241,121.437559,31.168241-121.437559
23863,31.219114,121.423499,31.219114-121.423499
23895,31.214342,121.376038,31.214342-121.376038
23897,31.206194,121.456569,31.206194-121.456569
23910,31.183859,121.415119,31.183859-121.415119
23919,31.225092,121.38464,31.225092-121.38464
23928,31.17605,121.431225,31.17605-121.431225
23970,31.202118,121.395128,31.202118-121.395128
23987,31.156874,121.348458,31.156874-121.348458
24000,31.152045,121.420017,31.152045-121.420017
24002,31.216526,121.326846,31.216526-121.326846
24013,31.192397,121.384407,31.192397-121.384407
24015,31.219647,121.446669,31.219647-121.446669
24034,31.193811,121.373792,31.193811-121.373792
24035,31.176998,121.423586,31.176998-121.423586
24043,31.214059,121.37764,31.214059-121.37764
24055,31.155848,121.383402,31.155848-121.383402
24108,31.174304,121.436093,31.174304-121.436093
24109,31.227666,121.431017,31.227666-121.431017
24114,31.157151,121.431115,31.157151-121.431115
24116,31.17255,121.363745,31.17255-121.363745
24139,31.229334,121.368291,31.229334-121.368291
24151,31.241036,121.374063,31.241036-121.374063
24169,31.177067,121.370844,31.177067-121.370844
24193,31.194194,121.456589,31.194194-121.456589
24207,31.175983,121.381611,31.175983-121.381611
24209,31.192275,121.462826,31.192275-121.462826
24222,31.162282,121.426688,31.162282-121.426688
24234,31.210579,121.453849,31.210579-121.453849
24235,31.23301,121.442524,31.23301-121.442524
24245,31.231068,121.4021,31.231068-121.4021
24258,31.185189,121.445449,31.185189-121.445449
24260,31.220649,121.35994,31.220649-121.35994
24282,31.209905,121.37472,31.209905-121.37472
24295,31.217162,121.411803,31.217162-121.411803
24296,31.202103,121.445912,31.202103-121.445912
24297,31.232002,121.359292,31.232002-121.359292
24306,31.154923,121.36045,31.154923-121.36045
24363,31.241362,121.395822,31.241362-121.395822
24384,31.195709,121.424093,31.195709-121.424093
24394,31.195907,121.410659,31.195907-121.410659
24396,31.190828,121.420662,31.190828-121.420662
24398,31.236104,121.375177,31.236104-121.375177
24416,31.200224,121.316463,31.200224-121.316463
24428,31.210887,121.315496,31.210887-121.315496
24429,31.224718,121.344451,31.224718-121.344451
24448,30.993467,121.234309,30.993467-121.234309
24449,31.168922,121.412651,31.168922-121.412651
24489,31.246106,121.443663,31.246106-121.443663
24529,31.260429,121.426787,31.260429-121.426787
24538,31.333408,121.552846,31.333408-121.552846
24557,31.251986,121.456773,31.251986-121.456773
24559,31.295347,121.515155,31.295347-121.515155
24603,31.300119,121.532041,31.300119-121.532041
24618,31.294393,121.497298,31.294393-121.497298
24633,31.251883,121.418603,31.251883-121.418603
24641,31.281917,121.435906,31.281917-121.435906
24658,31.297689,121.447357,31.297689-121.447357
24661,31.266813,121.512658,31.266813-121.512658
24691,31.245814,121.411472,31.245814-121.411472
24699,31.321039,121.453913,31.321039-121.453913
24718,31.312291,121.46631,31.312291-121.46631
24723,31.298752,121.491919,31.298752-121.491919
24740,31.274535,121.48034,31.274535-121.48034
24750,31.326418,121.501541,31.326418-121.501541
24757,31.312825,121.491112,31.312825-121.491112
24801,31.334449,121.536876,31.334449-121.536876
24820,31.311942,121.54204,31.311942-121.54204
24860,31.304576,121.522177,31.304576-121.522177
24890,31.298668,121.541944,31.298668-121.541944
24927,31.292699,121.478195,31.292699-121.478195
24943,31.303976,121.474504,31.303976-121.474504
24960,31.2716,121.465223,31.2716-121.465223
24963,31.300693,121.496182,31.300693-121.496182
24998,31.291242,121.489761,31.291242-121.489761
25002,31.273183,121.488391,31.273183-121.488391
25014,31.262448,121.504717,31.262448-121.504717
25042,31.273242,121.499598,31.273242-121.499598
25065,31.273982,121.512661,31.273982-121.512661
25091,31.251614,121.464007,31.251614-121.464007
25093,31.254042,121.464758,31.254042-121.464758
25102,31.246345,121.45371,31.246345-121.45371
25132,31.285861,121.507007,31.285861-121.507007
25139,31.284675,121.516006,31.284675-121.516006
25155,31.272774,121.436412,31.272774-121.436412
25171,31.264477,121.44249,31.264477-121.44249
25207,31.27431,121.448589,31.27431-121.448589
25248,31.279012,121.514374,31.279012-121.514374
25287,31.302355,121.515812,31.302355-121.515812
25293,31.300084,121.504034,31.300084-121.504034
25313,31.263678,121.468663,31.263678-121.468663
25328,31.250674,121.47282,31.250674-121.47282
25354,31.285944,121.44442,31.285944-121.44442
25359,31.252404,121.435035,31.252404-121.435035
25393,31.246387,121.458214,31.246387-121.458214
25394,31.266743,121.481644,31.266743-121.481644
25438,31.271472,121.494721,31.271472-121.494721
25440,31.305522,121.483135,31.305522-121.483135
25457,31.301602,121.487289,31.301602-121.487289
25481,31.260465,121.461228,31.260465-121.461228
25521,31.327319,121.462047,31.327319-121.462047
25551,31.334186,121.50238,31.334186-121.50238
25574,31.298177,121.473198,31.298177-121.473198
25607,31.277147,121.514954,31.277147-121.514954
25609,31.291143,121.472012,31.291143-121.472012
25624,31.319422,121.469372,31.319422-121.469372
25636,31.313954,121.499987,31.313954-121.499987
25646,31.293762,121.442609,31.293762-121.442609
25650,31.284953,121.489071,31.284953-121.489071
25663,31.309645,121.4911,31.309645-121.4911
25671,31.274564,121.51979,31.274564-121.51979
25691,31.304737,121.522227,31.304737-121.522227
25693,31.324066,121.536866,31.324066-121.536866
25715,31.265,121.48958,31.265-121.48958
25734,31.253206,121.459958,31.253206-121.459958
25735,31.309342,121.580807,31.309342-121.580807
25736,31.27975,121.497791,31.27975-121.497791
25799,31.278008,121.492049,31.278008-121.492049
25802,31.294215,121.527852,31.294215-121.527852
25803,31.259319,121.494159,31.259319-121.494159
25844,31.317417,121.48383,31.317417-121.48383
25858,31.25821,121.479271,31.25821-121.479271
25864,31.254308,121.459288,31.254308-121.459288
25904,31.268663,121.428101,31.268663-121.428101
25930,31.308902,121.502016,31.308902-121.502016
25933,31.26338,121.517162,31.26338-121.517162
25959,31.24708,121.419525,31.24708-121.419525
25973,31.303478,121.55082,31.303478-121.55082
25987,31.319806,121.526248,31.319806-121.526248
26018,31.304918,121.497837,31.304918-121.497837
26030,31.307198,121.511929,31.307198-121.511929
26045,31.270369,121.443633,31.270369-121.443633
26057,31.317294,121.460019,31.317294-121.460019
26063,31.312192,121.456456,31.312192-121.456456
26069,31.262746,121.517701,31.262746-121.517701
26077,31.296656,121.483976,31.296656-121.483976
26080,31.273024,121.42572,31.273024-121.42572
26097,31.259739,121.488421,31.259739-121.488421
26101,31.250339,121.440196,31.250339-121.440196
26108,31.251239,121.428578,31.251239-121.428578
26139,34.689694,112.407126,34.689694-112.407126
26187,31.256595,121.493953,31.256595-121.493953
26190,31.311405,121.553882,31.311405-121.553882
26199,31.326138,121.48973,31.326138-121.48973
26225,31.26338,121.433161,31.26338-121.433161
26236,31.28386,121.530324,31.28386-121.530324
26250,31.253601,121.4782,31.253601-121.4782
26270,31.32719,121.53013,31.32719-121.53013
26323,31.253346,121.448039,31.253346-121.448039
26333,31.258982,121.494994,31.258982-121.494994
26338,31.302288,121.510464,31.302288-121.510464
26340,31.301749,121.457406,31.301749-121.457406
26347,31.289509,121.447288,31.289509-121.447288
26348,31.286022,121.497436,31.286022-121.497436
26409,31.294609,121.526886,31.294609-121.526886
26422,31.318646,121.53899,31.318646-121.53899
26461,31.277576,121.460905,31.277576-121.460905
26474,31.30685,121.519579,31.30685-121.519579
26497,31.287632,121.458734,31.287632-121.458734
26528,31.253657,121.443859,31.253657-121.443859
26537,31.285391,121.497527,31.285391-121.497527
26538,31.276982,121.460649,31.276982-121.460649
26590,31.310614,121.476617,31.310614-121.476617
26596,31.276317,121.524794,31.276317-121.524794
26662,31.264874,121.459338,31.264874-121.459338
26663,31.25393,121.455087,31.25393-121.455087
26678,31.303373,121.4429,31.303373-121.4429
26679,31.253808,121.483756,31.253808-121.483756
26681,31.275929,121.473484,31.275929-121.473484
26727,31.307339,121.534119,31.307339-121.534119
26731,31.258255,121.471554,31.258255-121.471554
26747,31.318281,121.447698,31.318281-121.447698
26779,31.315501,121.535127,31.315501-121.535127
26784,31.304538,121.526838,31.304538-121.526838
26786,31.265321,121.503333,31.265321-121.503333
26819,31.299073,121.552202,31.299073-121.552202
26835,31.260814,121.490337,31.260814-121.490337
26863,31.314684,121.522729,31.314684-121.522729
26867,31.315825,121.532151,31.315825-121.532151
26871,31.269517,121.498812,31.269517-121.498812
26888,31.269929,121.453419,31.269929-121.453419
26910,31.289793,121.455017,31.289793-121.455017
26921,31.314038,121.509762,31.314038-121.509762
26946,31.256559,121.43557,31.256559-121.43557
26948,31.041182,121.739041,31.041182-121.739041
26955,32.902077,109.42358,32.902077-109.42358
26962,31.27328,121.47376,31.27328-121.47376
26972,31.295004,121.516367,31.295004-121.516367
26980,31.267654,121.473299,31.267654-121.473299
26988,31.243013,121.416207,31.243013-121.416207
27009,31.30647,121.492925,31.30647-121.492925
27014,31.282271,121.524511,31.282271-121.524511
27034,31.281363,121.459935,31.281363-121.459935
27047,31.337091,121.543621,31.337091-121.543621
27061,31.306089,121.474725,31.306089-121.474725
27075,31.276567,121.483483,31.276567-121.483483
27097,29.263844,115.023159,29.263844-115.023159
27175,31.312117,121.474859,31.312117-121.474859
27179,31.318438,121.497035,31.318438-121.497035
27181,31.278161,121.486144,31.278161-121.486144
27183,31.255905,121.430231,31.255905-121.430231
27206,31.243266,121.443875,31.243266-121.443875
27230,31.279322,121.466136,31.279322-121.466136
27233,31.307911,121.518921,31.307911-121.518921
27272,31.327657,121.544364,31.327657-121.544364
27273,31.244102,121.437744,31.244102-121.437744
27293,31.265918,121.428644,31.265918-121.428644
27294,31.294508,121.537685,31.294508-121.537685
27318,31.280452,121.480426,31.280452-121.480426
27336,31.242808,121.420927,31.242808-121.420927
27374,31.247569,121.41575,31.247569-121.41575
27375,31.326619,121.493433,31.326619-121.493433
27376,31.255293,121.49343,31.255293-121.49343
27411,22.522803,114.218796,22.522803-114.218796
27430,31.331055,121.52962,31.331055-121.52962
27434,31.301967,121.515226,31.301967-121.515226
27439,31.265054,121.456413,31.265054-121.456413
27441,31.245663,121.449725,31.245663-121.449725
27454,31.26484,121.498029,31.26484-121.498029
27474,31.280389,121.467635,31.280389-121.467635
27477,31.301954,121.54744,31.301954-121.54744
27496,31.297281,121.505124,31.297281-121.505124
27503,31.25423,121.461072,31.25423-121.461072
27508,31.320121,121.459018,31.320121-121.459018
27517,31.307268,121.521916,31.307268-121.521916
27637,31.300338,121.526827,31.300338-121.526827
27646,31.295335,121.555781,31.295335-121.555781
27652,31.248146,121.441241,31.248146-121.441241
27664,31.292519,121.549839,31.292519-121.549839
27665,31.292717,121.482235,31.292717-121.482235
27669,31.284148,121.481157,31.284148-121.481157
27708,31.311329,121.495756,31.311329-121.495756
27779,31.307614,121.526541,31.307614-121.526541
27780,31.277766,121.433047,31.277766-121.433047
27830,31.3038,121.450721,31.3038-121.450721
27841,31.258903,121.441965,31.258903-121.441965
27843,31.273966,121.429374,31.273966-121.429374
27878,31.304036,121.448053,31.304036-121.448053
27880,31.298418,121.539277,31.298418-121.539277
27882,31.267826,121.521146,31.267826-121.521146
27883,31.288667,121.527375,31.288667-121.527375
27892,31.316557,121.516135,31.316557-121.516135
27900,31.263762,121.481215,31.263762-121.481215
27934,31.272162,121.459351,31.272162-121.459351
27943,31.251894,121.464026,31.251894-121.464026
27950,30.798179,121.426469,30.798179-121.426469
27959,30.832683,121.481868,30.832683-121.481868
27987,30.900531,121.399787,30.900531-121.399787
27989,30.970389,121.451558,30.970389-121.451558
27995,30.919796,121.459621,30.919796-121.459621
28012,30.915122,121.560642,30.915122-121.560642
28024,31.031203,121.65009,31.031203-121.65009
28036,31.051898,121.769904,31.051898-121.769904
28041,31.423448,121.433415,31.423448-121.433415
28105,30.904757,121.467941,30.904757-121.467941
28151,30.919873,121.464262,30.919873-121.464262
28155,31.116791,121.166516,31.116791-121.166516
28164,30.912905,121.801126,30.912905-121.801126
28165,30.988441,121.87486,30.988441-121.87486
28178,30.933365,121.873737,30.933365-121.873737
28183,30.983966,121.737727,30.983966-121.737727
28187,31.037068,121.686977,31.037068-121.686977
28189,31.039193,121.604274,31.039193-121.604274
28200,31.094143,121.488864,31.094143-121.488864
28208,31.215081,121.481286,31.215081-121.481286
28210,31.050344,121.770082,31.050344-121.770082
28218,30.801265,121.395878,30.801265-121.395878
28220,30.976182,121.750557,30.976182-121.750557
28223,30.865062,121.662776,30.865062-121.662776
28239,31.030356,121.535809,31.030356-121.535809
28320,30.844397,121.528845,30.844397-121.528845
28384,30.919334,121.475563,30.919334-121.475563
28416,31.273451,121.681542,31.273451-121.681542
28462,31.017385,121.715431,31.017385-121.715431
28470,31.057069,121.599172,31.057069-121.599172
28479,30.843004,121.438792,30.843004-121.438792
28483,30.860242,121.79388,30.860242-121.79388
28487,30.915722,121.763195,30.915722-121.763195
28576,30.891482,121.739107,30.891482-121.739107
28581,30.918282,121.639066,30.918282-121.639066
28594,30.855412,121.569454,30.855412-121.569454
28595,31.310089,121.640057,31.310089-121.640057
28600,31.201237,121.669336,31.201237-121.669336
28611,30.919514,121.45936,30.919514-121.45936
28640,30.935314,121.733322,30.935314-121.733322
28663,30.932475,121.692651,30.932475-121.692651
28697,30.995864,121.568444,30.995864-121.568444
28722,30.93561,121.517165,30.93561-121.517165
28729,30.880562,121.486561,30.880562-121.486561
28731,30.929412,121.460403,30.929412-121.460403
28735,31.042056,121.720903,31.042056-121.720903
28780,30.85108,121.855994,30.85108-121.855994
28786,30.966714,121.771375,30.966714-121.771375
28821,31.052639,121.761696,31.052639-121.761696
28825,31.030308,121.650922,31.030308-121.650922
28840,30.956183,121.908274,30.956183-121.908274
28842,30.967591,121.656531,30.967591-121.656531
28849,30.920156,121.488943,30.920156-121.488943
28866,30.910136,121.843044,30.910136-121.843044
28892,31.054324,121.793035,31.054324-121.793035
28895,30.914669,121.471638,30.914669-121.471638
28905,30.844717,121.528288,30.844717-121.528288
28909,30.901978,121.452316,30.901978-121.452316
28910,30.922611,121.473581,30.922611-121.473581
28925,30.895699,121.478289,30.895699-121.478289
28964,30.92668,121.466784,30.92668-121.466784
28968,31.058968,121.787072,31.058968-121.787072
28979,31.046945,121.764826,31.046945-121.764826
29028,31.04139,121.741651,31.04139-121.741651
29064,30.89577,121.697282,30.89577-121.697282
29066,31.108567,121.766873,31.108567-121.766873
29095,30.960682,121.447242,30.960682-121.447242
29105,30.97935,121.815249,30.97935-121.815249
29109,30.93817,121.865652,30.93817-121.865652
29119,30.935837,121.561311,30.935837-121.561311
29125,30.948533,121.465504,30.948533-121.465504
29133,31.191674,121.699103,31.191674-121.699103
29189,31.25901,121.65797,31.25901-121.65797
29204,31.201279,121.709485,31.201279-121.709485
29256,31.11674,121.586334,31.11674-121.586334
29291,31.133956,121.526289,31.133956-121.526289
29351,31.302,121.670498,31.302-121.670498
29354,31.081475,121.523285,31.081475-121.523285
29369,31.150398,121.537521,31.150398-121.537521
29414,31.323598,121.638883,31.323598-121.638883
29415,31.285741,121.626244,31.285741-121.626244
29454,30.967774,121.447499,30.967774-121.447499
29490,31.163459,121.574025,31.163459-121.574025
29522,31.058917,121.770251,31.058917-121.770251
29524,31.285698,121.612262,31.285698-121.612262
29602,31.085146,121.589124,31.085146-121.589124
29637,31.143965,121.573343,31.143965-121.573343
29659,30.891109,121.903749,30.891109-121.903749
29660,30.92405,121.648972,30.92405-121.648972
29666,30.948124,121.381501,30.948124-121.381501
29670,31.034322,121.601024,31.034322-121.601024
29677,30.912581,121.465142,30.912581-121.465142
29683,31.056596,121.721736,31.056596-121.721736
29687,31.045313,121.844791,31.045313-121.844791
29695,30.924981,121.710847,30.924981-121.710847
29698,30.923134,121.481921,30.923134-121.481921
29702,30.9269,121.467678,30.9269-121.467678
29707,30.90387,121.433071,30.90387-121.433071
29727,30.945306,121.729327,30.945306-121.729327
29739,30.882016,121.532008,30.882016-121.532008
29748,30.974035,121.554233,30.974035-121.554233
29755,31.072213,121.658885,31.072213-121.658885
29790,31.125467,121.581832,31.125467-121.581832
29863,30.947965,121.640593,30.947965-121.640593
29900,31.120602,121.581473,31.120602-121.581473
29918,31.221001,121.731159,31.221001-121.731159
29945,31.181785,121.529159,31.181785-121.529159
29959,30.955208,121.732358,30.955208-121.732358
29992,31.192915,121.682688,31.192915-121.682688
30038,30.87706,121.856429,30.87706-121.856429
30062,31.149677,121.729053,31.149677-121.729053
30104,31.17939,121.754087,31.17939-121.754087
30126,31.214209,121.659493,31.214209-121.659493
30144,31.070388,121.520258,31.070388-121.520258
30164,31.152157,121.514858,31.152157-121.514858
30215,30.802978,121.397313,30.802978-121.397313
30216,31.05799,121.626154,31.05799-121.626154
30252,31.072138,121.661831,31.072138-121.661831
30269,30.91796,121.543057,30.91796-121.543057
30284,31.055129,121.770244,31.055129-121.770244
30290,30.977355,121.74808,30.977355-121.74808
30292,31.082614,121.523874,31.082614-121.523874
30318,30.9152,121.664095,30.9152-121.664095
30339,31.207348,121.70185,31.207348-121.70185
30350,30.846647,121.431405,30.846647-121.431405
30352,31.013227,121.552205,31.013227-121.552205
30365,30.900529,121.246804,30.900529-121.246804
30393,31.046524,121.749155,31.046524-121.749155
30405,31.140384,121.620758,31.140384-121.620758
30482,31.167947,121.670231,31.167947-121.670231
30562,31.242627,121.730079,31.242627-121.730079
30573,31.237944,121.693732,31.237944-121.693732
30574,31.232407,121.652986,31.232407-121.652986
30585,31.29992,121.669771,31.29992-121.669771
30603,31.204349,121.693531,31.204349-121.693531
30627,26.139329,103.078562,26.139329-103.078562
30707,31.152182,121.564661,31.152182-121.564661
30727,31.136777,121.546762,31.136777-121.546762
30735,31.2317,121.546506,31.2317-121.546506
30759,31.162714,121.772242,31.162714-121.772242
30761,31.099126,121.813976,31.099126-121.813976
30767,31.074814,121.713455,31.074814-121.713455
30812,31.189335,121.781953,31.189335-121.781953
30825,31.233761,121.670586,31.233761-121.670586
30826,31.141245,121.500503,31.141245-121.500503
30882,31.140979,121.586245,31.140979-121.586245
30913,31.126339,121.573213,31.126339-121.573213
30940,31.166046,121.642137,31.166046-121.642137
30971,31.168519,121.804669,31.168519-121.804669
30993,31.12408,121.716759,31.12408-121.716759
31023,31.155342,121.8105,31.155342-121.8105
31048,31.232639,121.705254,31.232639-121.705254
31086,31.291192,121.65263,31.291192-121.65263
31087,31.209479,121.702069,31.209479-121.702069
31089,31.280867,121.656939,31.280867-121.656939
31132,31.0887,121.513069,31.0887-121.513069
31140,31.13623,121.77848,31.13623-121.77848
31148,34.556383,118.79231,34.556383-118.79231
31153,31.161027,121.722478,31.161027-121.722478
31165,30.960478,121.057529,30.960478-121.057529
31181,31.243446,121.675041,31.243446-121.675041
31185,31.044065,121.537499,31.044065-121.537499
31246,31.08906,121.722984,31.08906-121.722984
31273,31.145387,121.61623,31.145387-121.61623
31285,31.078561,121.564629,31.078561-121.564629
31295,31.070388,121.532962,31.070388-121.532962
31355,31.264503,121.715846,31.264503-121.715846
31360,31.283201,121.665402,31.283201-121.665402
31375,31.308192,121.667576,31.308192-121.667576
31377,31.119755,121.577952,31.119755-121.577952
31384,31.221876,121.687381,31.221876-121.687381
31395,31.091117,121.549904,31.091117-121.549904
31396,31.16872,121.768142,31.16872-121.768142
31403,31.139721,121.673912,31.139721-121.673912
31413,31.234545,121.743402,31.234545-121.743402
31421,31.181381,121.688934,31.181381-121.688934
31452,31.052986,121.506423,31.052986-121.506423
31462,31.268894,121.692432,31.268894-121.692432
31494,31.217323,121.753758,31.217323-121.753758
31499,31.059304,121.53566,31.059304-121.53566
31509,31.317584,121.626266,31.317584-121.626266
31512,31.035151,121.544702,31.035151-121.544702
31515,31.244559,121.724977,31.244559-121.724977
31538,31.155384,121.771585,31.155384-121.771585
31617,31.098701,121.582178,31.098701-121.582178
31638,31.109271,121.617421,31.109271-121.617421
31677,31.122449,121.582926,31.122449-121.582926
31686,31.122978,121.704554,31.122978-121.704554
31702,31.100034,121.663489,31.100034-121.663489
31726,31.122643,121.734179,31.122643-121.734179
31743,31.058805,121.593285,31.058805-121.593285
31754,31.103853,121.810034,31.103853-121.810034
31761,31.143774,121.519955,31.143774-121.519955
31780,31.188068,121.699562,31.188068-121.699562
31784,31.297887,121.62077,31.297887-121.62077
31785,31.278892,121.710661,31.278892-121.710661
31797,31.20172,121.743118,31.20172-121.743118
31798,31.112548,121.538798,31.112548-121.538798
31874,31.096053,121.518157,31.096053-121.518157
31885,31.159771,121.58896,31.159771-121.58896
31889,31.146285,121.518893,31.146285-121.518893
31893,31.149689,121.531301,31.149689-121.531301
31929,31.245393,121.705496,31.245393-121.705496
31950,31.29099,121.697503,31.29099-121.697503
31966,31.116535,121.678055,31.116535-121.678055
31972,31.180753,121.749174,31.180753-121.749174
32002,31.175781,121.643301,31.175781-121.643301
32017,30.953524,121.483682,30.953524-121.483682
32063,30.860668,121.470193,30.860668-121.470193
32074,30.969483,121.53972,30.969483-121.53972
32078,30.88378,121.573239,30.88378-121.573239
32080,30.932543,121.716591,30.932543-121.716591
32087,30.953548,121.636227,30.953548-121.636227
32091,30.934396,121.369499,30.934396-121.369499
32092,31.042149,121.539262,31.042149-121.539262
32098,30.918205,121.509992,30.918205-121.509992
32114,30.950067,121.449083,30.950067-121.449083
32159,30.877822,121.548349,30.877822-121.548349
32163,30.874287,121.67603,30.874287-121.67603
32170,36.406412,102.003965,36.406412-102.003965
32193,30.832601,121.445485,30.832601-121.445485
32231,30.946702,121.624426,30.946702-121.624426
32234,30.926464,121.682732,30.926464-121.682732
32261,30.983141,121.540945,30.983141-121.540945
32286,31.020849,121.759757,31.020849-121.759757
32292,30.984047,121.726879,30.984047-121.726879
32295,30.823953,121.528367,30.823953-121.528367
32304,30.978506,121.447689,30.978506-121.447689
32331,30.903041,121.922883,30.903041-121.922883
32332,30.86683,121.83302,30.86683-121.83302
32335,31.069946,121.719641,31.069946-121.719641
32383,30.908378,121.634574,30.908378-121.634574
32405,30.915686,121.462098,30.915686-121.462098
32409,31.049556,121.600672,31.049556-121.600672
32424,31.073706,121.680729,31.073706-121.680729
32427,31.022923,121.806437,31.022923-121.806437
32431,31.000658,121.659325,31.000658-121.659325
32438,30.831909,121.397355,30.831909-121.397355
32449,30.800042,121.417303,30.800042-121.417303
32455,31.021822,121.590566,31.021822-121.590566
32469,31.010124,121.538644,31.010124-121.538644
32486,31.032045,121.783775,31.032045-121.783775
32490,30.910239,121.419143,30.910239-121.419143
32517,30.936752,121.470783,30.936752-121.470783
32524,30.850119,121.499982,30.850119-121.499982
32525,30.910085,121.504947,30.910085-121.504947
32543,31.047975,121.785062,31.047975-121.785062
32553,31.069676,121.773361,31.069676-121.773361
32564,31.033659,121.577846,31.033659-121.577846
32572,30.79706,121.431713,30.79706-121.431713
32579,30.933573,121.55651,30.933573-121.55651
32580,30.895162,121.094602,30.895162-121.094602
32582,30.872205,121.530081,30.872205-121.530081
32632,30.897085,121.617832,30.897085-121.617832
32639,31.045842,121.756555,31.045842-121.756555
32644,31.01294,121.637001,31.01294-121.637001
32663,30.978588,121.581677,30.978588-121.581677
32664,30.824719,121.471519,30.824719-121.471519
32665,31.002291,121.873286,31.002291-121.873286
32668,31.067235,121.762108,31.067235-121.762108
32671,31.112344,121.480257,31.112344-121.480257
32704,31.00948,121.4998,31.00948-121.4998
32723,31.023064,121.534267,31.023064-121.534267
32737,30.999098,121.447826,30.999098-121.447826
32800,29.526266,119.910488,29.526266-119.910488
32812,30.991472,121.430726,30.991472-121.430726
32837,30.960195,121.398632,30.960195-121.398632
32857,31.080002,121.798389,31.080002-121.798389
32867,30.92643,121.782514,30.92643-121.782514
32878,30.956624,121.334663,30.956624-121.334663
32894,30.990721,121.803969,30.990721-121.803969
32897,30.977517,121.669761,30.977517-121.669761
32899,30.824298,121.363989,30.824298-121.363989
32928,31.037985,121.752781,31.037985-121.752781
32950,31.039411,121.819385,31.039411-121.819385
32965,30.908341,121.870538,30.908341-121.870538
32966,31.276268,121.683198,31.276268-121.683198
32982,30.908583,121.656169,30.908583-121.656169
33093,31.006332,121.579916,31.006332-121.579916
33096,31.209182,121.752433,31.209182-121.752433
33109,30.905367,121.832974,30.905367-121.832974
33113,31.198952,121.70244,31.198952-121.70244
33142,31.155403,121.57642,31.155403-121.57642
33213,31.155297,121.573504,31.155297-121.573504
33280,31.144212,121.50825,31.144212-121.50825
33291,31.088801,121.536584,31.088801-121.536584
33302,31.318389,121.653955,31.318389-121.653955
33307,30.985081,121.691229,30.985081-121.691229
33322,31.202912,121.712449,31.202912-121.712449
33331,31.2077,121.669382,31.2077-121.669382
33376,31.086136,121.507054,31.086136-121.507054
33401,31.116903,121.595022,31.116903-121.595022
33475,31.235453,121.653548,31.235453-121.653548
33493,31.039301,121.593594,31.039301-121.593594
33525,31.171916,121.718029,31.171916-121.718029
33553,31.124812,121.508263,31.124812-121.508263
33556,31.30835,121.657013,31.30835-121.657013
33587,31.125764,121.562057,31.125764-121.562057
35825,31.231119,121.484436,31.231119-121.484436
